review_id,user_id,business_id,text,stars,categories,review_count_business,stars_business,review_count_user,average_stars_user
rcQ4-ohP3PGpztoVPlYBkQ,o0emAbW2Z9MnyGxBUzH2ZA,ppqy2ZngsnYbp9e3qXGz-w,"Great lunch deal! Three rolls for about $10, but they weren't very memorable.  Next time I wanna hit up their all-you-can eat deal so I can try their different kinds of rolls with some friends.  

The decor could use a little work, and maybe it was because they just opened.  But the last lunch I had there, it was freezing!!",4.0,"Japanese, Restaurants, Sushi Bars",300,4.0,769,3.78
3zel51ntXxNhWl7DF3kV0A,PMkZafiKJ7TxLIl8nwR-Yg,jH1AttbdbqczQNpHorYH3g,The garlic knots are fantastic! We also really enjoyed the cheesesteak egg rolls. I wanted to give them 5 stars but unfortunately they got our pizza order all wrong. We ordered a pepperoni pizza with extra pepperoni but when we got home it had zero pepperoni one it. It was still a good pizza but we were very disappointed.,4.0,"Italian, Pizza, Restaurants",114,3.0,47,3.68
Cb2uw93oRT8rYA7vLQidtw,akUC5qP68u0_frTwHLl61w,X24KuhEf_KN9fysi6wR8Ww,"After driving my Wrangler from PA to FL there was work to be done. The attendant really took extra effort to address the bug-covered grill and front window.
I always appreciate the free vacuums after the wash, although I think the suction could be better.
Flippers and I go back to my Valrico days. Always been a fan.",4.0,"Automotive, Car Wash",55,2.5,606,4.14
Ie3I54FvytvdSEqew55uqw,USD9k93iOIB88v93B5iBcw,XgxPLbAJtHoyR2tBN9yCXw,"Yogorino is more of a gelateria than a place to get frozen yogurt. The staff said they are known for the one frozen yogurt flavor they offer, a relatively bland tart-less yogurt that tasted more like whip cream than anything else. Pinkberry and Red Mango are far superior.",3.0,"Food, Ice Cream & Frozen Yogurt",93,4.5,304,4.06
KMjZCdPbL95gOWCkvkGdOA,USD9k93iOIB88v93B5iBcw,TKPAyOWcexkpVHPCdYTNmQ,"Finally a decent challenger to Nomad with respect to Naples-style pizza, meaning thin crust, fresh ingredients, San Marzano tomatoes, and wood fired oven. We had the buffalo mozzarella and the cauliflower pizzas. Both were terrific. The interior is very welcoming as well.",5.0,"Pizza, Restaurants",209,4.5,304,4.06
ET8qgDQRuB4dSAG8xWOoWg,USD9k93iOIB88v93B5iBcw,ol5npt2HXo9r3yKa3wBlYQ,"The waitress kept skipping over people when taking their orders. Some people got their entrees before others had their order taken. My dad has his order taken after the second group of people got their entrees. Just weird. The food was underwhelming also. Had the rubber chicken pad Thai. Bad food, bad service. Not coming back.",2.0,"Japanese, Restaurants, Sushi Bars",224,4.0,304,4.06
mXn88YcxVyRT0P30O0ltOA,9OA7bJT7gsIa9D1SWl3s3Q,1ovn6V37WDKJVqZ83ahk1g,"This is now a Kinecta.  They're in the middle of nowhere as far as goleta is concerned and unless you are stuck with Kinecta or you live in the elwood area, you'll never see this place.  People here are pretty apathetic and the service is slow.....  and they're schedule is random and has short hours.",3.0,"Banks & Credit Unions, Financial Services",14,4.0,65,3.3
tS9xS1hV6384Pzt08NkZuA,dS9eCtuVPx0cWqci07t68w,85e8Uyn8tIyEZCqBP80rqA,"I've been to Lolita several times in the last year, and each meal was great. It's now my go-to for Mexican in Washington Square West (though I've only been to El Vez once). Highlights: grilled street corn, fried chicken tacos, and the Mezcalito (smoky, spicy, creative).",4.0,"Mexican, Restaurants",668,4.0,10,4.0
SLKPdzVhT57jE6gF6oFN5Q,KdVwNl_gJj6DPAhfsKGV0g,j-lxie7nEh3UeUTpiqekkQ,This place is pretty darn good for a very reasonable price! What is lacking in deliciousness is made up for in convenience and cost. Although one should note that the Chicken Picatta and Chicken Parmesan deserve five stars. The setting is not a date spot but it isn't exactly a hole in the wall either.,4.0,"Italian, Restaurants",8,3.0,19,4.68
rzK5g3AoHR_GnLsboH4-MQ,VVN2AiwlANZJdYleGKwtxQ,-TvJ8KJdXus3_o6uvG2GHQ,"Subway menu.
Extremely slow service. One lady working with a line of people.
She announces ""out of coffee"" so you don't want to wait of you want coffee. 
It's 9am... How about make some coffee. 5 people walked out. 
She was still super slow... It took us greater than 30 minutes to get out 2 sandwiches",3.0,"Fast Food, Restaurants, Sandwiches",10,1.5,329,3.93
q48zsUah17lAdHE4qUC8XA,uRnKSxqi80IUcV9J1IzbbQ,dgKZ0vI459VQFJzu_RB7tA,"They were quick, thorough, and cheap. I got in on the same day (with an appointment) and was given my prescription to order contacts online with no fuss. Exactly what I was looking for. I also was tempted by the large selection of frames for cheap. Maybe next time.",4.0,"Eyewear & Opticians, Health & Medical, Optometrists, Shopping",24,3.5,114,3.45
Uwgl44IsGrJX_L3BB8UdRA,DUM2REPlxY8oDHN14x0yow,hRoAl3MoV3_D9W9Vi7x3ZA,"I had high hopes for this place.  From the moment we walked in the service was soft...the hostess was overwhelmed with not wait, the server gave no description of the food from the servers, no personality from anyone who works there.

The food was ok, but nothing blown us away.  overall you can spend your money elsewhere.",2.0,"American (New), Restaurants",452,4.0,63,3.75
zsPxM1edup4441MH2CcJSg,DyIUYZfceiZza3DtdKuGLA,yUEeh9nwaycI6fKLruD_rQ,"I'm on the fence between 3 and 4 stars. My haircut only took like 5 minutes, and for $25 bucks it's better than most cuts I've gotten in the city. I still have to grow into before I decide. I might search for an Italian barber in the suburbs who can take care of my thick hair for less than $20",3.0,"Barbers, Beauty & Spas",6,2.5,27,3.17
I203LYUQbnhftr-qhh3C_w,W7o-AY6Hpyb5WkgxwGH_Yw,wynKaoaiSAxf9zO8dJOVbw,"Great new updated Courtyard. Same large rooms,  nice beds, clean and has a pool. 

Easy access off I65 just north of Nashville.  The lobby is very large with good size eating area and sitting area for hanging out if you come with other business people.  Can't go wrong here and I would certainly repeat.",4.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",37,4.0,805,3.81
QbjmSVPJ7wTP3NAGcmuIrw,xIN5JM6gzBIbyO3qJpMLcA,KfMw3tAjm09xsbUey-LehA,There are only 3 Chinese Restaurants in Willingboro that I will go to an this is one of them simply because they offer a lot of healthy options and even if you order it the regular way it tastes great and non greasy like some of the other Chinese places are. Definitely a great Chinese choice!,4.0,"Chinese, Restaurants",21,3.5,13,4.0
i5H3z9-amlcCLOmo-6l4hA,uVDJlnPJNx07_jDqI4jgYA,mfzFvxLQiyhdaJOWJPn1Bw,"It was not expensive (booking.com) even though just 4-5 days before Fat Tuesday. The staff are very nice, the rooms are clean, adequate and the bed comfortable. Very close to airport. Wouldn't want to stay again (so isolated from restaurants unless you have a car) unless I had a crazy early flight like I do this time.",3.0,"Event Planning & Services, Hotels, Hotels & Travel",28,2.5,877,3.6
icrP3DiV5UdTXrwvNscI9A,rFYUPjgPzJWEipMjxQSXmQ,A4kIIfz6_9DUa-gE7YE-0A,"I've eaten breakfast/lunch here three times and I'm not impressed. It was the only option without walking downtown in the sweltering humidity. It's pricey, and while the food is decent, I'd go elsewhere. The staff is friendly but I found myself waiting for service too often. Next time I'll cab it downtown.",2.0,"American (New), Restaurants",41,3.5,322,3.71
UtTsJsbs8cG4LH-X3znRtQ,rz3has7Psr7iz6gmve3BtA,0zWYKUPvImD7ufl1RQ1jhw,"Everyone at Don's is super nice. They do good work for great prices- and when I've needed help in a hurry they have rearranged things to help me out! I used to go to a different place nearby but the people weren't as nice or friendly, and they charged almost double for an inspection! I will never go anywhere but Don's again.",5.0,"Auto Repair, Automotive",207,5.0,19,4.0
r8pPVkmjwB0PvMWdMwo6SQ,-a-Sv3iht6zhmA7Wi7jslg,HuoKX6R9VC5yn9xj-xUT8w,From start. To finush...worst dining experience I've ever had...horrible waitress...warm salad....ridiculous pour of wine...expensive..food barely edible.....my dining partners felt the same...how..why this place has 3 .5 stars...I'll never know...pass on this place....,1.0,"Italian, Pizza, Restaurants",121,3.5,81,2.83
qoq-5M-o6-dikH03xtUxQw,GrexTlTuv9UfCQbGA_d_wQ,eDLnzdEsJTYmqVdRheOyrw,"One of the better Dunkin Donuts experiences. The store has been very clean every time I've come in, service is fast and courteous enough. Biggest downside here is the parking lot - it's always full, and can be a bit hard to navigate when people are parking in non-spots because of it.",4.0,"Coffee & Tea, Donuts, Food",7,3.0,162,3.76
EfZWz9xoKEPkpn-ikwHrnw,ifbY7DlrQep2hxR8WBGQbw,BRyPAD7XM9mkBeTa2jAo7w,"I have only recently tried Dunkin Donuts for the first time earlier this year.  I loved the location because it was super clean and the staff is very friendly.  

The only bad thing about this Dunkin Donuts is the entrance.  It is difficult to get to, but totally worth it the visit.",4.0,"Coffee & Tea, Donuts, Food",50,3.5,245,4.11
VAK-cTHlxKNge0KzFs91SQ,ifbY7DlrQep2hxR8WBGQbw,SbhE1Ns2EQ_ROA0qsR0dfg,"Always clean and friendly.  The staff is always more than willing to go out of there way to do anything.

The only reason I am giving it a 4 star out of 5 is because the entrance -- it is the most strange entrance and the parking is limited.  

Overall, one of the better Starbucks in town.",4.0,"Coffee & Tea, Food",47,3.5,245,4.11
bJFb4iAavoBTnRs1k2hT2A,ifbY7DlrQep2hxR8WBGQbw,UIlOq8dHsaqOqTZJVvI8tQ,"This is one of the cleanest and friendliest McDonald's I've ever been to.  They are always fast and friendly.  Although, McDonalds food is subpar and a guilty habit I like to indulge in occasionally this is one of the best restaurants to go to for it.   

Friendly, clean, and prompt....I really like this one!",4.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",41,2.0,245,4.11
qR18Dtrl7wtEr05ZY5c8fg,TZwKmfmbzevOtOoZhlZVxA,2dlQX5sP9X6Dlm1MmNOlSw,"I freakin' love it.

The only serious coffee game in (Fish)town.

Nice minimalist decor compliments their back to basics coffee aesthetic.

In presenting ""coffee directly to you"" I'd like to take this opportunity, ReAnimator, to present this song directly to you:

http://www.youtube.com/watch?v=CKVMl2Ft_gU",5.0,"Coffee & Tea, Food",105,4.0,324,3.71
xIdohxfKNPMRQOTok93nWw,Rb7g34oSanNAW0uk9DTMlg,ixAWNAUrA7JjwvMJzJgxmw,I have had better in Reno but it is a great place if your downtown already.  They have a sushi chef named Godzilla.  She is about 5' tall and she is very good.  If you can sit in her area you'll have a great time.  The wait is way longer than it shoud be and that's pretty much why I stay away from this place.,3.0,"Japanese, Restaurants, Sushi Bars",301,3.5,110,3.67
teOAygYZZ7nkVHsuzWPRhg,-GDdBOfhrxn7lAGblLSoqA,AsYatpyVqR2jUTOvs7W2_w,This is a very friendly neighborhood type Italian restaurant in an old bank building in Eagle.  It's very casual and the food is good.  I especially like the Chicken Parmigiana and the Fettucine Alfredo.  It's just a nice place to come on a spur of the moment dining out experience.  Very small and intimate space!,4.0,"Italian, Restaurants",102,3.5,291,4.16
1XhnDyxyNgzFeOj9knLA9w,HAc1AvJI9gLRbDYQdLfxRw,Xy-UbIRcPfkX_v2opyunTg,"Wow! Fantastic addition to the neighborhood! Great value, fresh, delicious flavors, generous portions, friendly service. We got a yummy, just-right-sweet bubble tea, seaweed salad, and a dinner combo w three rolls and miso soup. Everything was ready early, packaged perfectly, and really delicious! I'll be back for sure. Big Ya!",5.0,"Japanese, Restaurants, Sushi Bars",8,5.0,9,4.44
_dxkAWZZUn33OtgwHA07LQ,4ar7ogvbtCggNNYukV5GlQ,KWcwL5Q4r1cxnWU_3ZE6yQ,"I own a classic car, and Chris at Expert Auto is one of the few mechanics who will work on it. His hourly rate is high, but this is offset by the fact that he's very good at keeping his time down (I suspect he cuts it to make sure the final bill is reasonable).",5.0,"Auto Repair, Automotive",8,4.5,69,3.36
j2GJDtR0UHdmAVgpUk4h7w,4ar7ogvbtCggNNYukV5GlQ,KJBP978HQWTUXTTgwp32UA,"I used to go to the Uptown WOW Wingery every now and then while I worked nearby. The service was generally ok but the food just wasn't that good. It was the type of place that I just wouldn't have gone to if it weren't within walking distance. 

I'm divided between two and three stars on this place. It's just not memorable.",2.0,"American (Traditional), Restaurants",19,2.5,69,3.36
N5vxrXGupmpa8d605Emu7Q,vL4NVHcolckP-ETkAypPxw,wffy7wiVvmrAc4t1uSUQGg,"The sushi was OK. My only complaint is that they get stingy when you're really there for all-you-can-eat. When they noticed that we were ordering large quantities of sushi, they reminded us of their policy and then took over 30 minutes to get our order. It wasn't even busy that day.",2.0,"Japanese, Restaurants, Sushi Bars",122,3.5,53,3.37
ew0YaEurudiXNzrVh7x85Q,vL4NVHcolckP-ETkAypPxw,SG7mRFFwWVeau09l5YQctw,"You can't beat an $8 hair cut anywhere else in town. I got my hair done here today and am very satisfied. I don't have one bad thing to say about this place. In addition to the great prices, the people there are awesome. I'll definitely recommend this place to my friends and will return for my next hair cut.",5.0,"Beauty & Spas, Hair Salons",43,3.0,53,3.37
FwI4wiprqUzBjKh7YdTfBQ,7Ie0VmQtnGYUVq2YW4dTVw,yNra5At1H1Yet9PoynldXQ,"Usually pretty good wax, gel, and pedicure. Gel can be tough you never know when it will peel, but it's pretty rare. Wait time can be tough on a weekend. Shares the lot with shop rite and a few other stores on the corner of free tree and egg harbor. Parking is plentiful. Come in from the greentree side, it's easier.",4.0,"Beauty & Spas, Nail Salons",8,3.0,182,3.33
9QdqMj8Yx_pHkMAJlt00pQ,MBuUnl4HXEUmXHV-UEwfZw,FctHOewGWX5WXyouRwD16A,Used to shop at ABC stores whenever I was liquor shopping but after today will not. I stopped in to pick up boxes for moving and the gentleman was rude after receiving permission from the nice girl at the register. He told me he needed them for customers. Well I'm no longer an ABC customer.,1.0,"Beer, Food, Wine & Spirits",15,4.5,369,3.68
z8_J7FnRxen0H1J2AqG1Gw,Yuft4sEETegTzdgowsNmPg,HNV-1XtDJLX3ECoCpaQJLQ,"Pros:  Really fast and friendly service and tasty burgers.

Cons:  A little pricey for what you get ($10 for a burger, fries and soda) and your clothes will smell of burgers for the rest of the day.

The spreadable cheddar is loved by many but I would scrape of 2/3 of the amount they give you.",3.0,"American (Traditional), Restaurants",61,3.5,79,4.05
kpNvAQxU9MM3Is6Wnp4cSA,S2pVqyGE9JDGhYtFO-W6BQ,-1ueCbvIpUPi8KT95ETTKw,"Great solid place to stay near RNO.

Clean, terrific service , fitness facility, breakfast and free wifi! Also has a little bar. Room has a small fridge.

Very good value for business travel. Air conditioner is a little loud bit after a couple of days I got used to it!",3.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",167,4.0,56,3.23
3L7Bm6Ux5zpB009UkNKWgg,HxyLRaoH9PS09M6R3rV-EQ,X1KTKksxwFTg_t21iWPMMA,"The Linguine alla pugliese with mussels, calamari, shrimp is still great.  I just love that zucchini pesto.  Generous serving of mussels.

Also tried an olive-crusted catfish special, in a tomato-caper-zucchini caponata, which was tasty.

But whenever I think of this BYOB, it's the zucchini pesto linguine I yearn for.",4.0,"Italian, Restaurants",113,3.5,734,3.49
7j7C9lhDlSA-6RXV5dTzzA,5uxCdmMjtxVTxJpZwTB8kg,W5KJvAL6hma78PLHVpmR2g,"I'm not sure on the low stars for this chase location but they are nothing but sweet to me. 

I'm here pretty much every day and never have problems. 

Occasionally there is a line however. 

Go see sandy and ryan they are the best!!

I find getting there at 9 or after 10 is best.",4.0,"Banks & Credit Unions, Financial Services",17,3.0,102,3.67
3yogUj12CILabHLehK8oyg,1LKcrUKFFA5uMOQxHQZfuw,HAr2AFGvkdfifHUxQ-d9Tg,"It's convenience is what keeps bringing me back, definitely not the fish or service...   Every time I come in I have service issues, whether it be extremely slow, order wrong, billing issues, or issues using groupon/living social deals.  I will not go back.",1.0,"Japanese, Restaurants, Sushi Bars",40,3.0,38,2.95
